SolarID	OrigID	CorrID	Date	School	Subject	Grade	TextType	Region
KUS-G-zgo-1-LJ-T-2009_2010-11698-12.txt	solar3115s	solar3115t	2009/2010	gimnazija	zgodovina	1. letnik	test	Ljubljana
S20-SI-slo-4-LJ-E-2016_2017-22165-12.txt	solar3116s	solar3116t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Ljubljana
KUS-SI-soc-2-NM-T-2009_2010-21762-0.txt	solar3117s	solar3117t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
S20-SI-geo-2-KR-T-2016_2017-22399-0.txt	solar3118s	solar3118t	2016/2017	strokovna šola	geografija	2. letnik	test	Kranj
KUS-G-zgo-2-LJ-T-2009_2010-11721-12.txt	solar3119s	solar3119t	2009/2010	gimnazija	zgodovina	2. letnik	test	Ljubljana
KUS-OS-slo-9-NM-E-2009_2010-40796-12.txt	solar3120s	solar3120t	2009/2010	osnovna šola	slovenščina	9. razred	esej ali spis	Novo mesto
S20-SI-slo-3-KR-E-2017_2018-22425-0.txt	solar3121s	solar3121t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Kranj
S20-SI-slo-3-KK-D-2016_2017-22201-0.txt	solar3122s	solar3122t	2016/2017	strokovna šola	slovenščina	3. letnik	praktično besedilo	Krško
S20-SI-slo-3-KK-E-2016_2017-22327-0.txt	solar3123s	solar3123t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
KUS-SI-slo-4-KK-E-2009_2010-21728-123.txt	solar3124s	solar3124t	2009/2010	strokovna šola	slovenščina	4. letnik	esej ali spis	Krško
S20-SI-slo-2-KK-E-2016_2017-22182-12.txt	solar3125s	solar3125t	2016/2017	strokovna šola	slovenščina	2. letnik	esej ali spis	Krško
KUS-OS-slo-8-KR-E-2009_2010-40640-0.txt	solar3126s	solar3126t	2009/2010	osnovna šola	slovenščina	8. razred	esej ali spis	Kranj
KUS-SI-slo-2-NM-R-2009_2010-21379-0.txt	solar3127s	solar3127t	2009/2010	strokovna šola	slovenščina	2. letnik	delo v razredu	Novo mesto
S20-SI-slo-3-KK-D-2016_2017-22205-0.txt	solar3128s	solar3128t	2016/2017	strokovna šola	slovenščina	3. letnik	praktično besedilo	Krško
S20-PI-slo-4-KR-E-2016_2017-30455-0.txt	solar3129s	solar3129t	2016/2017	poklicna šola	slovenščina	4. letnik	esej ali spis	Kranj
S20-SI-slo-4-KR-E-2017_2018-22702-0.txt	solar3130s	solar3130t	2017/2018	strokovna šola	slovenščina	4. letnik	esej ali spis	Kranj
S20-SI-slo-2-KK-E-2016_2017-22174-0.txt	solar3131s	solar3131t	2016/2017	strokovna šola	slovenščina	2. letnik	esej ali spis	Krško
KUS-OS-slo-9-LJ-E-2009_2010-40751-0.txt	solar3132s	solar3132t	2009/2010	osnovna šola	slovenščina	9. razred	esej ali spis	Ljubljana
KUS-SI-slo-1-NM-R-2009_2010-21348-0.txt	solar3133s	solar3133t	2009/2010	strokovna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
S20-SI-slo-4-LJ-PB-2016_2017-22042-0.txt	solar3134s	solar3134t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
S20-SI-slo-3-KK-E-2016_2017-22218-0.txt	solar3135s	solar3135t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
KUS-G-slo-4-LJ-E-2009_2010-11551-123.txt	solar3136s	solar3136t	2009/2010	gimnazija	slovenščina	4. letnik	esej ali spis	Ljubljana
S20-SI-slo-3-KK-E-2016_2017-22250-0.txt	solar3137s	solar3137t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
KUS-OS-slo-7-KR-R-2009_2010-40627-0.txt	solar3138s	solar3138t	2009/2010	osnovna šola	slovenščina	7. razred	delo v razredu	Kranj
S20-OS-slo-8-LJ-E-2016_2017-40983-12.txt	solar3139s	solar3139t	2016/2017	osnovna šola	slovenščina	8. razred	esej ali spis	Ljubljana
KUS-SI-slo-4-KK-T-2009_2010-21697-0.txt	solar3140s	solar3140t	2009/2010	strokovna šola	slovenščina	4. letnik	praktično besedilo	Krško
KUS-PI-slo-1-NM-R-2009_2010-30201-0.txt	solar3141s	solar3141t	2009/2010	poklicna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
KUS-SI-slo-2-NM-E-2009_2010-21612-0.txt	solar3142s	solar3142t	2009/2010	strokovna šola	slovenščina	2. letnik	esej ali spis	Novo mesto
KUS-SI-slo-4-KK-T-2009_2010-21664-0.txt	solar3143s	solar3143t	2009/2010	strokovna šola	slovenščina	4. letnik	praktično besedilo	Krško
S20-OS-slo-8-LJ-E-2017_2018-41236-12.txt	solar3144s	solar3144t	2017/2018	osnovna šola	slovenščina	8. razred	esej ali spis	Ljubljana
KUS-SI-slo-4-NM-E-2009_2010-21520-12.txt	solar3145s	solar3145t	2009/2010	strokovna šola	slovenščina	4. letnik	esej ali spis	Novo mesto
S20-SI-gnp-2-KR-T-2016_2017-22397-0.txt	solar3146s	solar3146t	2016/2017	strokovna šola	gostinsko poslovanje	2. letnik	test	Kranj
KUS-G-slo-2-LJ-R-2009_2010-11596-0.txt	solar3147s	solar3147t	2009/2010	gimnazija	slovenščina	2. letnik	delo v razredu	Ljubljana
S20-SI-slo-4-LJ-PB-2016_2017-21968-12.txt	solar3148s	solar3148t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
S20-OS-slo-7-LJ-E-2017_2018-41222-0.txt	solar3149s	solar3149t	2017/2018	osnovna šola	slovenščina	7. razred	esej ali spis	Ljubljana
S20-SI-slo-2-SG-E-2016_2017-22561-12.txt	solar3150s	solar3150t	2016/2017	strokovna šola	slovenščina	2. letnik	esej ali spis	Slovenj Gradec
KUS-PI-slo-2-NM-R-2009_2010-30250-0.txt	solar3151s	solar3151t	2009/2010	poklicna šola	slovenščina	2. letnik	delo v razredu	Novo mesto
S20-SI-gnp-2-KR-T-2016_2017-22398-0.txt	solar3152s	solar3152t	2016/2017	strokovna šola	gostinsko poslovanje	2. letnik	test	Kranj
S20-SI-slo-3-KK-E-2017_2018-22664-12.txt	solar3153s	solar3153t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-SI-slo-3-KR-E-2017_2018-22684-0.txt	solar3154s	solar3154t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Kranj
KUS-PI-slo-1-NM-R-2009_2010-30229-0.txt	solar3155s	solar3155t	2009/2010	poklicna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
S20-OS-slo-9-KR-D-2016_2017-41081-0.txt	solar3156s	solar3156t	2016/2017	osnovna šola	slovenščina	9. razred	praktično besedilo	Kranj
KUS-OS-slo-6-KR-R-2009_2010-40620-0.txt	solar3157s	solar3157t	2009/2010	osnovna šola	slovenščina	6. razred	delo v razredu	Kranj
S20-SI-slo-3-KR-E-2017_2018-22693-0.txt	solar3158s	solar3158t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Kranj
S20-SI-slo-4-LJ-PB-2016_2017-22077-0.txt	solar3159s	solar3159t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
S20-OS-ods-6-LJ-E-2016_2017-40927-0.txt	solar3160s	solar3160t	2016/2017	osnovna šola	drugo	6. razred	esej ali spis	Ljubljana
KUS-G-slo-4-LJ-E-2009_2010-11548-123.txt	solar3161s	solar3161t	2009/2010	gimnazija	slovenščina	4. letnik	esej ali spis	Ljubljana
S20-PI-slo-1-KK-E-2016_2017-30367-0.txt	solar3162s	solar3162t	2016/2017	poklicna šola	slovenščina	1. letnik	esej ali spis	Krško
KUS-OS-slo-7-KR-R-2009_2010-40635-0.txt	solar3163s	solar3163t	2009/2010	osnovna šola	slovenščina	7. razred	delo v razredu	Kranj
S20-SI-slo-4-LJ-E-2016_2017-22107-12.txt	solar3164s	solar3164t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Ljubljana
S20-OS-slo-8-LJ-E-2016_2017-40992-123.txt	solar3165s	solar3165t	2016/2017	osnovna šola	slovenščina	8. razred	esej ali spis	Ljubljana
S20-G-slo-1-KK-E-2017_2018-11869-12.txt	solar3166s	solar3166t	2017/2018	gimnazija	slovenščina	1. letnik	esej ali spis	Krško
KUS-G-slo-4-LJ-T-2009_2010-11526-0.txt	solar3167s	solar3167t	2009/2010	gimnazija	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-SI-slo-1-NM-E-2009_2010-21584-0.txt	solar3168s	solar3168t	2009/2010	strokovna šola	slovenščina	1. letnik	esej ali spis	Novo mesto
KUS-G-slo-4-LJ-E-2009_2010-11572-12.txt	solar3169s	solar3169t	2009/2010	gimnazija	slovenščina	4. letnik	esej ali spis	Ljubljana
KUS-SI-slo-3-NM-R-2009_2010-21404-12.txt	solar3170s	solar3170t	2009/2010	strokovna šola	slovenščina	3. letnik	delo v razredu	Novo mesto
S20-G-slo-4-LJ-PB-2017_2018-11844-0.txt	solar3171s	solar3171t	2017/2018	gimnazija	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-OS-slo-7-KR-R-2009_2010-40636-0.txt	solar3172s	solar3172t	2009/2010	osnovna šola	slovenščina	7. razred	delo v razredu	Kranj
KUS-G-slo-4-LJ-E-2009_2010-11557-12.txt	solar3173s	solar3173t	2009/2010	gimnazija	slovenščina	4. letnik	esej ali spis	Ljubljana
KUS-SI-slo-2-NM-E-2009_2010-21634-12.txt	solar3174s	solar3174t	2009/2010	strokovna šola	slovenščina	2. letnik	esej ali spis	Novo mesto
S20-SI-slo-3-KK-E-2016_2017-22282-0.txt	solar3175s	solar3175t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-SI-slo-4-LJ-PB-2016_2017-22056-0.txt	solar3176s	solar3176t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-SI-slo-4-KK-T-2009_2010-21688-0.txt	solar3177s	solar3177t	2009/2010	strokovna šola	slovenščina	4. letnik	praktično besedilo	Krško
S20-G-slo-4-LJ-PB-2017_2018-11840-0.txt	solar3178s	solar3178t	2017/2018	gimnazija	slovenščina	4. letnik	praktično besedilo	Ljubljana
S20-OS-slo-7-LJ-E-2017_2018-41227-0.txt	solar3179s	solar3179t	2017/2018	osnovna šola	slovenščina	7. razred	esej ali spis	Ljubljana
KUS-SI-slo-1-NM-R-2009_2010-21356-12.txt	solar3180s	solar3180t	2009/2010	strokovna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
S20-OS-slo-7-LJ-E-2017_2018-41216-12.txt	solar3181s	solar3181t	2017/2018	osnovna šola	slovenščina	7. razred	esej ali spis	Ljubljana
S20-OS-slo-8-PO-E-2017_2018-41126-123.txt	solar3182s	solar3182t	2017/2018	osnovna šola	slovenščina	8. razred	esej ali spis	Postojna
KUS-SI-slo-2-NM-E-2009_2010-21605-0.txt	solar3183s	solar3183t	2009/2010	strokovna šola	slovenščina	2. letnik	esej ali spis	Novo mesto
KUS-SI-slo-1-NM-R-2009_2010-21341-0.txt	solar3184s	solar3184t	2009/2010	strokovna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
KUS-OS-slo-7-KP-E-2009_2010-40662-12.txt	solar3185s	solar3185t	2009/2010	osnovna šola	slovenščina	7. razred	esej ali spis	Koper
S20-NN-slo-4-KK-E-2016_2017-50045-12.txt	solar3186s	solar3186t	2016/2017	neznano	slovenščina	4. letnik	esej ali spis	Krško
KUS-PI-slo-1-NM-R-2009_2010-30226-0.txt	solar3187s	solar3187t	2009/2010	poklicna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
S20-OS-slo-8-PO-T-2017_2018-41107-0.txt	solar3188s	solar3188t	2017/2018	osnovna šola	slovenščina	8. razred	praktično besedilo	Postojna
KUS-SI-slo-4-KK-T-2009_2010-21709-0.txt	solar3189s	solar3189t	2009/2010	strokovna šola	slovenščina	4. letnik	praktično besedilo	Krško
S20-SI-slo-3-KK-E-2016_2017-22244-0.txt	solar3190s	solar3190t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
KUS-PI-slo-2-KK-T-2009_2010-30320-0.txt	solar3191s	solar3191t	2009/2010	poklicna šola	slovenščina	2. letnik	praktično besedilo	Krško
S20-OS-slo-6-LJ-E-2016_2017-41137-12.txt	solar3192s	solar3192t	2016/2017	osnovna šola	slovenščina	6. razred	esej ali spis	Ljubljana
KUS-SI-soc-2-NM-T-2009_2010-21816-0.txt	solar3193s	solar3193t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
S20-OS-slo-6-LJ-E-2016_2017-41140-123.txt	solar3194s	solar3194t	2016/2017	osnovna šola	slovenščina	6. razred	esej ali spis	Ljubljana
S20-PI-slo-2-SG-E-2016_2017-30475-0.txt	solar3195s	solar3195t	2016/2017	poklicna šola	slovenščina	2. letnik	esej ali spis	Slovenj Gradec
S20-SI-slo-4-LJ-PB-2016_2017-21915-0.txt	solar3196s	solar3196t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-SI-slo-4-NM-R-2009_2010-21419-0.txt	solar3197s	solar3197t	2009/2010	strokovna šola	slovenščina	4. letnik	delo v razredu	Novo mesto
KUS-SI-slo-2-NM-E-2009_2010-21554-0.txt	solar3198s	solar3198t	2009/2010	strokovna šola	slovenščina	2. letnik	esej ali spis	Novo mesto
S20-PI-slo-4-KK-E-2016_2017-30415-0.txt	solar3199s	solar3199t	2016/2017	poklicna šola	slovenščina	4. letnik	esej ali spis	Krško
KUS-PI-slo-1-NM-R-2009_2010-30210-12.txt	solar3200s	solar3200t	2009/2010	poklicna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
S20-SI-slo-4-LJ-PB-2016_2017-21961-0.txt	solar3201s	solar3201t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
S20-SI-slo-3-KR-E-2017_2018-22692-0.txt	solar3202s	solar3202t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Kranj
KUS-PI-slo-1-NM-R-2009_2010-30197-0.txt	solar3203s	solar3203t	2009/2010	poklicna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
S20-PI-slo-4-KK-E-2016_2017-30426-0.txt	solar3204s	solar3204t	2016/2017	poklicna šola	slovenščina	4. letnik	esej ali spis	Krško
S20-SI-slo-3-KK-E-2016_2017-22339-0.txt	solar3205s	solar3205t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
KUS-G-slo-4-LJ-T-2009_2010-11522-0.txt	solar3206s	solar3206t	2009/2010	gimnazija	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-SI-slo-4-KK-T-2009_2010-21712-0.txt	solar3207s	solar3207t	2009/2010	strokovna šola	slovenščina	4. letnik	praktično besedilo	Krško
S20-G-slo-2-LJ-PB-2017_2018-11849-0.txt	solar3208s	solar3208t	2017/2018	gimnazija	slovenščina	2. letnik	praktično besedilo	Ljubljana
KUS-SI-soc-2-NM-T-2009_2010-21854-0.txt	solar3209s	solar3209t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
S20-SI-slo-3-KK-E-2016_2017-22310-12.txt	solar3210s	solar3210t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-OS-slo-7-LJ-E-2017_2018-41233-12.txt	solar3211s	solar3211t	2017/2018	osnovna šola	slovenščina	7. razred	esej ali spis	Ljubljana
S20-SI-slo-3-KK-E-2016_2017-22305-0.txt	solar3212s	solar3212t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-SI-slo-3-KK-E-2016_2017-22290-0.txt	solar3213s	solar3213t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-SI-slo-4-KR-E-2016_2017-22483-0.txt	solar3214s	solar3214t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Kranj
S20-SI-slo-3-KK-E-2016_2017-22255-0.txt	solar3215s	solar3215t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-SI-slo-4-LJ-PB-2016_2017-21972-12.txt	solar3216s	solar3216t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
S20-OS-slo-6-LJ-E-2016_2017-41148-12.txt	solar3217s	solar3217t	2016/2017	osnovna šola	slovenščina	6. razred	esej ali spis	Ljubljana
S20-SI-slo-2-KR-E-2017_2018-22672-0.txt	solar3218s	solar3218t	2017/2018	strokovna šola	slovenščina	2. letnik	esej ali spis	Kranj
S20-OS-slo-6-KR-D-2016_2017-41058-12.txt	solar3219s	solar3219t	2016/2017	osnovna šola	slovenščina	6. razred	praktično besedilo	Kranj
KUS-OS-slo-9-LJ-E-2009_2010-40754-0.txt	solar3220s	solar3220t	2009/2010	osnovna šola	slovenščina	9. razred	esej ali spis	Ljubljana
S20-SI-slo-4-KK-E-2017_2018-22641-0.txt	solar3221s	solar3221t	2017/2018	strokovna šola	slovenščina	4. letnik	esej ali spis	Krško
S20-SI-slo-1-SG-E-2017_2018-22537-0.txt	solar3222s	solar3222t	2017/2018	strokovna šola	slovenščina	1. letnik	esej ali spis	Slovenj Gradec
S20-G-slo-1-LJ-PB-2016_2017-11755-12.txt	solar3223s	solar3223t	2016/2017	gimnazija	slovenščina	1. letnik	praktično besedilo	Ljubljana
KUS-OS-slo-7-KP-E-2009_2010-40667-123.txt	solar3224s	solar3224t	2009/2010	osnovna šola	slovenščina	7. razred	esej ali spis	Koper
S20-PI-slo-5-KR-R-2017_2018-30528-0.txt	solar3225s	solar3225t	2017/2018	poklicna šola	slovenščina	5. letnik	delo v razredu	Kranj
S20-G-slo-1-LJ-E-2016_2017-11800-0.txt	solar3226s	solar3226t	2016/2017	gimnazija	slovenščina	1. letnik	esej ali spis	Ljubljana
S20-SI-slo-4-SG-E-2017_2018-22751-12.txt	solar3227s	solar3227t	2017/2018	strokovna šola	slovenščina	4. letnik	esej ali spis	Slovenj Gradec
KUS-SI-slo-4-NM-E-2009_2010-21535-123.txt	solar3228s	solar3228t	2009/2010	strokovna šola	slovenščina	4. letnik	esej ali spis	Novo mesto
KUS-OS-slo-6-LJ-R-2009_2010-40763-0.txt	solar3229s	solar3229t	2009/2010	osnovna šola	slovenščina	6. razred	delo v razredu	Ljubljana
S20-OS-slo-9-CE-D-2016_2017-40883-0.txt	solar3230s	solar3230t	2016/2017	osnovna šola	slovenščina	9. razred	praktično besedilo	Celje
S20-PI-slo-5-SG-E-2017_2018-30545-12.txt	solar3231s	solar3231t	2017/2018	poklicna šola	slovenščina	5. letnik	esej ali spis	Slovenj Gradec
S20-OS-slo-6-KR-D-2016_2017-41009-0.txt	solar3232s	solar3232t	2016/2017	osnovna šola	slovenščina	6. razred	praktično besedilo	Kranj
S20-OS-slo-8-PO-E-2016_2017-40960-12.txt	solar3233s	solar3233t	2016/2017	osnovna šola	slovenščina	8. razred	esej ali spis	Postojna
KUS-OS-slo-6-KR-R-2009_2010-40622-0.txt	solar3234s	solar3234t	2009/2010	osnovna šola	slovenščina	6. razred	delo v razredu	Kranj
S20-SI-slo-2-SG-E-2017_2018-22553-12.txt	solar3235s	solar3235t	2017/2018	strokovna šola	slovenščina	2. letnik	esej ali spis	Slovenj Gradec
KUS-G-zgo-3-LJ-T-2009_2010-11728-123.txt	solar3236s	solar3236t	2009/2010	gimnazija	zgodovina	3. letnik	test	Ljubljana
KUS-PI-slo-2-KK-T-2009_2010-30318-0.txt	solar3237s	solar3237t	2009/2010	poklicna šola	slovenščina	2. letnik	praktično besedilo	Krško
S20-PI-slo-4-KK-E-2016_2017-30378-0.txt	solar3238s	solar3238t	2016/2017	poklicna šola	slovenščina	4. letnik	esej ali spis	Krško
S20-PI-slo-2-SG-D-2016_2017-30486-0.txt	solar3239s	solar3239t	2016/2017	poklicna šola	slovenščina	2. letnik	test	Slovenj Gradec
KUS-OS-slo-7-GO-R-2009_2010-40699-12.txt	solar3240s	solar3240t	2009/2010	osnovna šola	slovenščina	7. razred	delo v razredu	Gorica
S20-OS-slo-9-CE-D-2016_2017-40894-N.txt	solar3241s	solar3241t	2016/2017	osnovna šola	slovenščina	9. razred	esej ali spis	Celje
KUS-G-slo-2-LJ-R-2009_2010-11598-0.txt	solar3242s	solar3242t	2009/2010	gimnazija	slovenščina	2. letnik	delo v razredu	Ljubljana
S20-OS-slo-6-KR-D-2016_2017-41015-0.txt	solar3243s	solar3243t	2016/2017	osnovna šola	slovenščina	6. razred	praktično besedilo	Kranj
S20-SI-slo-4-KR-D-2016_2017-22501-0.txt	solar3244s	solar3244t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Kranj
KUS-G-zgo-2-LJ-T-2009_2010-11717-12.txt	solar3245s	solar3245t	2009/2010	gimnazija	zgodovina	2. letnik	test	Ljubljana
S20-SI-slo-4-KR-E-2016_2017-22485-0.txt	solar3246s	solar3246t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Kranj
S20-NN-slo-4-KK-E-2016_2017-50039-0.txt	solar3247s	solar3247t	2016/2017	neznano	slovenščina	4. letnik	esej ali spis	Krško
S20-SI-slo-3-SG-E-2017_2018-22730-0.txt	solar3248s	solar3248t	2017/2018	strokovna šola	slovenščina	3. letnik	esej ali spis	Slovenj Gradec
KUS-SI-slo-2-NM-R-2009_2010-21377-0.txt	solar3249s	solar3249t	2009/2010	strokovna šola	slovenščina	2. letnik	delo v razredu	Novo mesto
S20-G-slo-4-LJ-PB-2017_2018-11842-0.txt	solar3250s	solar3250t	2017/2018	gimnazija	slovenščina	4. letnik	praktično besedilo	Ljubljana
S20-OS-slo-8-LJ-E-2017_2018-41250-12.txt	solar3251s	solar3251t	2017/2018	osnovna šola	slovenščina	8. razred	esej ali spis	Ljubljana
KUS-G-zgo-1-LJ-T-2009_2010-11709-12.txt	solar3252s	solar3252t	2009/2010	gimnazija	zgodovina	1. letnik	test	Ljubljana
KUS-PI-slo-2-NM-E-2009_2010-30278-0.txt	solar3253s	solar3253t	2009/2010	poklicna šola	slovenščina	2. letnik	esej ali spis	Novo mesto
S20-PI-slo-4-SG-E-2016_2017-30497-12.txt	solar3254s	solar3254t	2016/2017	poklicna šola	slovenščina	4. letnik	esej ali spis	Slovenj Gradec
KUS-SI-slo-4-NM-E-2009_2010-21511-0.txt	solar3255s	solar3255t	2009/2010	strokovna šola	slovenščina	4. letnik	esej ali spis	Novo mesto
KUS-OS-slo-9-NM-E-2009_2010-40805-12.txt	solar3256s	solar3256t	2009/2010	osnovna šola	slovenščina	9. razred	esej ali spis	Novo mesto
KUS-G-slo-2-GO-T-2009_2010-11628-0.txt	solar3257s	solar3257t	2009/2010	gimnazija	slovenščina	2. letnik	praktično besedilo	Gorica
S20-G-slo-4-KK-E-2016_2017-11823-12.txt	solar3258s	solar3258t	2016/2017	gimnazija	slovenščina	4. letnik	esej ali spis	Krško
S20-NN-slo-3-KK-E-2016_2017-50007-0.txt	solar3259s	solar3259t	2016/2017	neznano	slovenščina	3. letnik	esej ali spis	Krško
KUS-SI-soc-2-NM-T-2009_2010-21859-0.txt	solar3260s	solar3260t	2009/2010	strokovna šola	sociologija	2. letnik	test	Novo mesto
S20-SI-slo-2-LJ-PB-2017_2018-22610-0.txt	solar3261s	solar3261t	2017/2018	strokovna šola	slovenščina	2. letnik	praktično besedilo	Ljubljana
S20-SI-slo-4-LJ-PB-2016_2017-21908-0.txt	solar3262s	solar3262t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-SI-slo-4-NM-E-2009_2010-21519-12.txt	solar3263s	solar3263t	2009/2010	strokovna šola	slovenščina	4. letnik	esej ali spis	Novo mesto
KUS-PI-slo-1-KK-T-2009_2010-30351-12.txt	solar3264s	solar3264t	2009/2010	poklicna šola	slovenščina	1. letnik	test	Krško
KUS-OS-slo-7-KR-R-2009_2010-40634-0.txt	solar3265s	solar3265t	2009/2010	osnovna šola	slovenščina	7. razred	delo v razredu	Kranj
KUS-G-zgo-3-LJ-T-2009_2010-11731-123.txt	solar3266s	solar3266t	2009/2010	gimnazija	zgodovina	3. letnik	test	Ljubljana
S20-SI-slo-2-KK-E-2016_2017-22176-12.txt	solar3267s	solar3267t	2016/2017	strokovna šola	slovenščina	2. letnik	esej ali spis	Krško
S20-PI-slo-2-KR-E-2017_2018-30432-0.txt	solar3268s	solar3268t	2017/2018	poklicna šola	slovenščina	2. letnik	esej ali spis	Kranj
KUS-SI-slo-1-NM-R-2009_2010-21353-12.txt	solar3269s	solar3269t	2009/2010	strokovna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
KUS-G-zgo-1-LJ-T-2009_2010-11692-12.txt	solar3270s	solar3270t	2009/2010	gimnazija	zgodovina	1. letnik	test	Ljubljana
S20-OS-slo-9-LJ-E-2017_2018-41267-12.txt	solar3271s	solar3271t	2017/2018	osnovna šola	slovenščina	9. razred	esej ali spis	Ljubljana
S20-SI-zgo-2-KR-T-2016_2017-22390-0.txt	solar3272s	solar3272t	2016/2017	strokovna šola	zgodovina	2. letnik	test	Kranj
S20-SI-slo-4-LJ-PB-2016_2017-21923-0.txt	solar3273s	solar3273t	2016/2017	strokovna šola	slovenščina	4. letnik	praktično besedilo	Ljubljana
S20-G-slo-1-LJ-E-2016_2017-11738-12.txt	solar3274s	solar3274t	2016/2017	gimnazija	slovenščina	1. letnik	esej ali spis	Ljubljana
S20-G-slo-2-LJ-PB-2017_2018-11859-0.txt	solar3275s	solar3275t	2017/2018	gimnazija	slovenščina	2. letnik	praktično besedilo	Ljubljana
S20-SI-slo-2-SG-E-2016_2017-22568-12.txt	solar3276s	solar3276t	2016/2017	strokovna šola	slovenščina	2. letnik	esej ali spis	Slovenj Gradec
S20-G-slo-2-KK-E-2017_2018-11880-12.txt	solar3277s	solar3277t	2017/2018	gimnazija	slovenščina	2. letnik	esej ali spis	Krško
S20-SI-gnp-3-KR-T-2016_2017-22417-0.txt	solar3278s	solar3278t	2016/2017	strokovna šola	gostinsko poslovanje	3. letnik	test	Kranj
KUS-OS-slo-9-KR-T-2009_2010-40645-0.txt	solar3279s	solar3279t	2009/2010	osnovna šola	slovenščina	9. razred	test	Kranj
S20-SI-slo-4-KR-E-2016_2017-22448-0.txt	solar3280s	solar3280t	2016/2017	strokovna šola	slovenščina	4. letnik	esej ali spis	Kranj
KUS-G-slo-4-LJ-T-2009_2010-11537-0.txt	solar3281s	solar3281t	2009/2010	gimnazija	slovenščina	4. letnik	praktično besedilo	Ljubljana
KUS-PI-slo-1-NM-R-2009_2010-30243-12.txt	solar3282s	solar3282t	2009/2010	poklicna šola	slovenščina	1. letnik	delo v razredu	Novo mesto
S20-SI-slo-3-KK-E-2016_2017-22277-0.txt	solar3283s	solar3283t	2016/2017	strokovna šola	slovenščina	3. letnik	esej ali spis	Krško
S20-OS-slo-9-CE-E-2016_2017-40889-123.txt	solar3284s	solar3284t	2016/2017	osnovna šola	slovenščina	9. razred	esej ali spis	Celje
KUS-G-slo-2-GO-T-2009_2010-11665-0.txt	solar3285s	solar3285t	2009/2010	gimnazija	slovenščina	2. letnik	praktično besedilo	Gorica
S20-PI-slo-2-SG-D-2016_2017-30487-0.txt	solar3286s	solar3286t	2016/2017	poklicna šola	slovenščina	2. letnik	test	Slovenj Gradec
KUS-PI-slo-2-KK-T-2009_2010-30337-0.txt	solar3287s	solar3287t	2009/2010	poklicna šola	slovenščina	2. letnik	praktično besedilo	Krško
KUS-PI-slo-2-NM-R-2009_2010-30269-0.txt	solar3288s	solar3288t	2009/2010	poklicna šola	slovenščina	2. letnik	delo v razredu	Novo mesto
